,ID,Country,VFN,Mp,Mh,Man,MMS,Tan,T,Va,Ve,Mk,Cn,Ct,Cr,r,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),IT,Ernedc (g/km),Erwltp (g/km),De,Vf,Status,year,Date of registration,Fuel consumption ,Electric range (km)
4165310,7418610,DE,,,AA-IVA,AA-IVA,VOLKSWAGEN-VW,,STMB27,,,VOLKSWAGEN  VW,T7 MULTIVAN,M1,M1,1,1964.0,,,205.0,,,,PETROL,M,1498.0,100.0,,,,,,,P,2020,,,
4165514,7418814,DE,,,AA-IVA,AA-IVA,VOLKSWAGEN-VW,,CS,,,VOLKSWAGEN  VW,POLO CUV,M1,M1,1,1197.0,,,152.0,,,,PETROL,M,999.0,70.0,,,,,,,P,2020,,,
4165965,7419265,DE,,,AA-IVA,AA-IVA,TOYOTA,,HIGHLANDER,HYBRID,,TOYOTA,TOYOTA HIGHLANDER,M1,M1,1,1964.0,,,171.0,,,,PETROL,H,2487.0,179.0,,,,,,,P,2020,,,
4165966,7419266,DE,,,AA-IVA,AA-IVA,TOYOTA,,HIGHLANDER,,,TOYOTA,HIGHLANDER XLE AWD,M1G,M1G,1,2250.0,,195.0,195.0,,,,PETROL,H,3456.0,228.0,,,,,,,P,2020,,,
4165996,7419296,DE,,,AA-IVA,AA-IVA,BAYERMOTWERKE-BMW,,31BX/32BX,,,BMW,223I,M1,M1,1,1629.0,,132.0,,,,,PETROL,H,1998.0,150.0,,,,,,,P,2020,,,
4166036,7419336,DE,,,AA-IVA,AA-IVA,DAIMLER (D),,H1GLE,167361,,MERCEDES-BENZ,AMG GLE53 4MATIC+ COUPE,M1G,M1G,1,2325.0,,241.0,241.0,,,,PETROL,H,2999.0,320.0,,,,,,,P,2020,,,
4166055,7419355,DE,,,AA-IVA,AA-IVA,DAIMLER (D),,232,,,MERCEDES-BENZ,SL 53,M1,M1,1,1720.0,2130.0,215.0,314.0,2700.0,1660.0,1625.0,PETROL,H,1991.0,315.0,,,,,,,P,2020,,,
4166062,7419362,DE,,,AA-IVA,AA-IVA,DAIMLER (D),,232,,,MERCEDES-BENZ,SL 55,M1,M1,1,1885.0,1910.0,285.0,342.0,2700.0,1660.0,1625.0,PETROL,H,3982.0,350.0,,,,,,,P,2020,,,
4166063,7419363,DE,,,AA-IVA,AA-IVA,DAIMLER (D),,232,,,MERCEDES-BENZ,SL 63,M1,M1,1,1910.0,2040.0,290.0,388.0,2700.0,1660.0,1625.0,PETROL,H,3982.0,430.0,,,,,,,P,2020,,,
4166164,7419464,DE,,,AA-IVA,AA-IVA,MERCEDES-BENZ,,H1GLE,167359,,MERCEDES-BENZ,GLE 450 4MATIC COUPE,M1G,M1G,1,2260.0,,,251.0,,,,PETROL,H,2999.0,270.0,,,,,,,P,2020,,,
4166166,7419466,DE,,,AA-IVA,AA-IVA,MERCEDES-BENZ,,R2CS,,,MERCEDES-BENZ,C 200 L,M1,M1,1,1520.0,,,190.0,,,,PETROL,H,1496.0,125.0,,,,,,,P,2020,,,
4166184,7419484,DE,,,AA-IVA,AA-IVA,MERCEDES-BENZ,,R2CW,,,MERCEDES-BENZ,AMG C 43 4MATIC+,M1,M1,1,1800.0,,,205.0,,,,PETROL,H,1991.0,300.0,,,,,,,P,2020,,,
4166281,7419581,DE,,,AA-IVA,AA-IVA,MERCEDES-BENZ,,R1ES,,,MERCEDES-BENZ,E450 4MATIC,M1,M1,1,2025.0,,215.0,215.0,,,,PETROL,H,2999.0,270.0,,,,,,,P,2020,,,
4166441,7419741,DE,,,AA-IVA,AA-IVA,MERCEDES-BENZ,,R2S,,,MERCEDES-BENZ,S 580 MAYBACH,M1,M1,1,2295.0,,,251.0,,,,PETROL,H,4000.0,370.0,,,,,,,P,2020,,,
4166442,7419742,DE,,,AA-IVA,AA-IVA,MERCEDES-BENZ,,232,,,MERCEDES-BENZ,AMG SL 43,M1,M1,1,1725.0,,210.0,,,,,PETROL,H,1991.0,280.0,,,,,,,P,2020,,,
4166449,7419749,DE,,,AA-IVA,AA-IVA,MERCEDES-BENZ,,232,,,MERCEDES-BENZ,AMG SL 53,M1,M1,1,2010.0,2130.0,215.0,215.0,2700.0,1613.0,1613.0,PETROL,H,1991.0,315.0,,,,,,,P,2020,,,
4166500,7419800,DE,,,AA-IVA,AA-IVA,MERCEDES-BENZ,,R1ECLS,,,MERCEDES-BENZ,CLS 4504MATIC,M1,M1,1,1940.0,,220.0,220.0,,,,PETROL,H,2999.0,270.0,,,,,,,P,2020,,,
4166510,7419810,DE,,,AA-IVA,AA-IVA,MERCEDES-BENZ,,R1EAMG,,,MERCEDES-BENZ,AMG GT 534 MATIC+,M1,M1,1,2045.0,2310.0,213.0,238.0,2951.0,1669.0,1664.0,PETROL,H,2999.0,320.0,,,,,,,P,2020,,,
4166588,7419888,DE,,,AA-IVA,AA-IVA,MERCEDES-BENZ,,H1GLE,,,MERCEDES-BENZ,AMG GLE 63 4MATIC,M1G,M1G,1,2415.0,,291.0,291.0,,,,PETROL,H,3982.0,420.0,,,,,,,P,2020,,,
4166605,7419905,DE,,,AA-IVA,AA-IVA,MERCEDES-BENZ,,H1GLE,167989,,MERCEDES-BENZ,AMG GLS 63 4MATIC,M1G,M1G,1,2630.0,,301.0,301.0,,,,PETROL,H,3982.0,450.0,,,,,,,P,2020,,,
4166607,7419907,DE,,,AA-IVA,AA-IVA,MERCEDES-BENZ,,204X,,,MERCEDES-BENZ,GLC 200 4MATIC C,M1,M1,1,1820.0,,,197.0,,,,PETROL,H,1991.0,145.0,,,,,,,P,2020,,,
4166614,7419914,DE,,,AA-IVA,AA-IVA,MERCEDES-BENZ,,H1GLE,,,MERCEDES-BENZ,GLE 350,M1G,M1G,1,2258.0,,,291.0,,,,PETROL,H,1999.0,190.0,,,,,,,P,2020,,,
4166618,7419918,DE,,,AA-IVA,AA-IVA,MERCEDES-BENZ,,H1GLE,,,MERCEDES-BENZ,GLE 480 4MATIC MAYBACH,M1G,M1G,1,2646.0,,,266.0,,,,PETROL,H,2999.0,270.0,,,,,,,P,2020,,,
4166670,7419970,DE,,,AA-IVA,AA-IVA,KARMA,,REVERO1.0,,,KARMA,KARMA REVERO,M1,M1,1,2449.0,,,53.0,,,,PETROL/ELECTRIC,P,1998.0,156.0,,,,,,,P,2020,,,
4166695,7419995,DE,,,AA-IVA,AA-IVA,AUDI,,F3,,,,AUDI Q3 SPORTBACK E-TRON,M1,M1,1,1845.0,1997.0,46.0,164.0,2630.0,1557.0,1544.0,PETROL/ELECTRIC,P,1395.0,110.0,,,,,,,P,2020,,,
4166714,7420014,DE,,,AA-IVA,AA-IVA,AUDI,,F3,,,,AUDI Q3 E-TRON,M1,M1,1,1860.0,2018.0,,47.0,2618.0,1539.0,1526.0,PETROL/ELECTRIC,P,1395.0,110.0,,,,,,,P,2020,,,
4166768,7420068,DE,,,AA-IVA,AA-IVA,BAYERMOTWERKE-BMW,,I20,21CF,,BMW,IX XDRIVE50,M1,M1,1,2595.0,,0.0,0.0,,,,ELECTRIC,E,,129.0,,,,,,,P,2020,,,
4166808,7420108,DE,,,AA-IVA,AA-IVA,BAYERMOTWERKE-BMW,,G08,7X41,,BMW,IX3 SDRIVE 75,M1,M1,1,2250.0,,0.0,0.0,,,,ELECTRIC,E,,175.0,,,,,,,P,2020,,,
4166848,7420148,DE,,,AA-IVA,AA-IVA,BAYERMOTWERKE-BMW,,I01,8P6C,,BMW,I3 (120AH),M1,M1,1,1345.0,,0.0,0.0,,,,ELECTRIC,E,,75.0,,,,,,,P,2020,,,
4166886,7420186,DE,,,AA-IVA,AA-IVA,HONDA MOTOR (J),,ZC,,,HONDA,HONDA-E,M1,M1,1,1605.0,,0.0,0.0,,,,ELECTRIC,E,,,,,,,,,P,2020,,,
4166922,7420222,DE,,,AA-IVA,AA-IVA,MERCEDES-BENZ,,F2B,,,MERCEDES-BENZ,EQA 300 4MATIC,M1,M1,1,2075.0,,0.0,0.0,,,,ELECTRIC,E,,165.0,,,,,,,P,2020,,,
4167006,7420306,DE,,,AA-IVA,AA-IVA,MERCEDES-BENZ,,E2EQSW,,,MERCEDES-BENZ,EQS 350,M1,M1,1,2375.0,,0.0,0.0,,,,ELECTRIC,E,,210.0,,,,,,,P,2020,,,
4167066,7420366,DE,,,AA-IVA,AA-IVA,FCA (USA),,CHALLENGER,,,DODGE,CHALLENGER R T SCAT PACK7,M1,M1,1,2032.0,,294.0,,,,,PETROL,M,6417.0,362.0,,,,,,,P,2020,,,
4167104,7420404,DE,,,AA-IVA,AA-IVA,FCA (USA),,CHALLENGER,,,DODGE,CHALLENGER T T SCAT PACK,M1,M1,1,1999.0,,294.0,,,,,PETROL,M,6417.0,362.0,,,,,,,P,2020,,,
4167131,7420431,DE,IP-1,,AA-IVA,AA-IVA,FCA (USA),,CHALLENGER,,,DODGE,CALLENGER R T SCAT PACK,M1,M1,1,1999.0,,294.0,,,,,PETROL,M,6417.0,362.0,,,,,,,P,2020,,,
4167169,7420469,DE,,,AA-IVA,AA-IVA,FCA (USA),,CHALLENGER,AWD,,DODGE,DODGE CHALLENGER GT,M1,M1,1,1925.0,,280.0,280.0,,,,PETROL,M,3604.0,227.0,,,,,,,P,2020,,,
4167170,7420470,DE,,,AA-IVA,AA-IVA,FCA (USA),,CHALLENGER,,,DODGE,CHALLENGER AWD,M1,M1,1,1915.0,,,221.0,,,,PETROL,M,3604.0,227.0,,,,,,,P,2020,,,
4167193,7420493,DE,,,AA-IVA,AA-IVA,FCA (USA),,CHALLENGERSRT,,,DODGE,CHALLENGER HELLCAT REDEYE,M1,M1,1,2081.0,,417.0,417.0,,,,PETROL,M,6166.0,595.0,,,,,,,P,2020,,,
4167227,7420527,DE,,,AA-IVA,AA-IVA,FCA (USA),,WK,PJ74WK,MIDDLEEAST,JEEP,GRAND CHEROKEE LIMITED,M1G,M1G,1,2473.0,,,333.0,,,,PETROL,M,3604.0,218.0,,,,,,,P,2020,,,
4167229,7420529,DE,,,AA-IVA,AA-IVA,FCA (USA),,GLADIATOR,,,JEEP,GLADIATOR,M1G,M1G,1,2120.0,,294.0,294.0,,,,PETROL,M,3604.0,209.0,,,,,,,P,2020,,,
4167230,7420530,DE,,,AA-IVA,AA-IVA,FCA (USA),,GLADIATOR,,,JEEP,JEEP GLADIATOR RUBICON,M1G,M1G,1,2376.0,,,320.0,,,,PETROL,M,3604.0,209.0,,,,,,,P,2020,,,
4167233,7420533,DE,,,AA-IVA,AA-IVA,FCA (USA),,PK,,USA,JEEP,JEEP COMPASS SPORT,M1,M1,1,1622.0,,219.0,,,,,PETROL,M,2359.0,134.0,,,,,,,P,2020,,,
4167287,7420587,DE,IP-MQB37WZ_A0_0902-WAU-1,,AA-IVA,AA-IVA,AUDI,E1*2007/46*2060*08,GY,SDGEAF1,FD6FD6DD001RT071A174BIAEM8MLN2B3,AUDI,A3 40 TFSIE,M1,M1,1,1635.0,1749.0,31.0,25.0,2618.0,1526.0,1539.0,PETROL/ELECTRIC,P,1395.0,110.0,144.0,,,,,,P,2020,,,78.0
4167303,7420603,DE,,,AA-IVA,AA-IVA,BAYERMOTWERKE-BMW,,G01,TS1C,,BMW,X3 SDRIVE 30E IPERFORMANCE,M1,M1,1,2025.0,,127.0,,,,,PETROL/ELECTRIC,P,1997.0,135.0,,,,,,,P,2020,,,
4167306,7420606,DE,,,AA-IVA,AA-IVA,BAYERMOTWERKE-BMW,,G38LCI,21BD,,BMW,535LE,M1,M1,1,2070.0,,50.0,,,,,PETROL/ELECTRIC,P,1998.0,135.0,,,,,,,P,2020,,,
4167310,7420610,DE,,,AA-IVA,AA-IVA,BAYERMOTWERKE-BMW,,F49,PJ11,,BMW,X1 XDRIVE 30LE,M1,M1,1,1984.0,,160.0,,,,,PETROL/ELECTRIC,P,1499.0,100.0,,,,,,,P,2020,,,
4167314,7420614,DE,,,AA-IVA,AA-IVA,BAYERMOTWERKE-BMW,,G30,11CH,,BMW,530W XDRIVE,M1,M1,1,1980.0,,57.0,,,,,PETROL/ELECTRIC,P,1998.0,135.0,,,,,,,P,2020,,,
4167315,7420615,DE,,,AA-IVA,AA-IVA,BAYERMOTWERKE-BMW,,G09,11CS,,BMW,X8 M 45E,M1,M1,1,2692.0,,198.0,,,,,PETROL/ELECTRIC,P,2998.0,230.0,,,,,,,P,2020,,,
4167322,7420622,DE,,,AA-IVA,AA-IVA,BAYERMOTWERKE-BMW,,G09,21CS,,BMW,X8 M,M1,M1,1,2815.0,,210.0,,,,,PETROL/ELECTRIC,P,4395.0,360.0,,,,,,,P,2020,,,
4167328,7420628,DE,,,AA-IVA,AA-IVA,BAYERMOTWERKE-BMW,,U06,21EA,,BMW,220E XDRIVE,M1,M1,1,1949.0,,49.0,,,,,PETROL/ELECTRIC,P,1499.0,100.0,,,,,,,P,2020,,,
4167331,7420631,DE,,,AA-IVA,AA-IVA,BAYERMOTWERKE-BMW,,G07,21EM,02,BMW,X7 XDRIVE 40I,M1,M1,1,2400.0,,268.0,,,,,PETROL/ELECTRIC,P,2998.0,280.0,,,,,,,P,2020,,,
4167344,7420644,DE,,,AA-IVA,AA-IVA,BAYERMOTWERKE-BMW,,G30,31BK,,BMW,520E,M1,M1,1,1910.0,,49.0,,,,,PETROL/ELECTRIC,P,1998.0,120.0,,,,,,,P,2020,,,
4167345,7420645,DE,,,AA-IVA,AA-IVA,BAYERMOTWERKE-BMW,,G31,31CG,,BMW,530E XDRIVE,M1,M1,1,2045.0,,45.0,,,,,PETROL/ELECTRIC,P,1998.0,185.0,,,,,,,P,2020,,,
4167356,7420656,DE,,,AA-IVA,AA-IVA,BAYERMOTWERKE-BMW,,G30,31CH,,BMW,545E XDRIVE,M1,M1,1,2030.0,,65.0,,,,,PETROL/ELECTRIC,P,2998.0,210.0,,,,,,,P,2020,,,
4167359,7420659,DE,,,AA-IVA,AA-IVA,BAYERMOTWERKE-BMW,,G09,31CS,,BMW,X8 M TOP,M1,M1,1,2815.0,,225.0,,,,,PETROL/ELECTRIC,P,4395.0,430.0,,,,,,,P,2020,,,
4167371,7420671,DE,,,AA-IVA,AA-IVA,BAYERMOTWERKE-BMW,,G21,31ED,,BMW,320E XDRIVE,M1,M1,1,1960.0,,46.0,,,,,PETROL/ELECTRIC,P,1998.0,120.0,,,,,,,P,2020,,,
4167372,7420672,DE,,,AA-IVA,AA-IVA,BAYERMOTWERKE-BMW,,U11,31EF,,BMW,X1 XDRIVE 30E,M1,M1,1,2005.0,,58.0,,,,,PETROL/ELECTRIC,P,1499.0,110.0,,,,,,,P,2020,,,
4167385,7420685,DE,,,AA-IVA,AA-IVA,BAYERMOTWERKE-BMW,,G70,41EH,,BMW,745E XDRIVE,M1,M1,1,2590.0,,60.0,,,,,PETROL/ELECTRIC,P,2998.0,350.0,,,,,,,P,2020,,,
4167413,7420713,DE,,,AA-IVA,AA-IVA,BAYERMOTWERKE-BMW,,U06,51BX,,BMW,230E XDRIVE,M1,M1,1,1965.0,,49.0,,,,,PETROL/ELECTRIC,P,1489.0,110.0,,,,,,,P,2020,,,
4167427,7420727,DE,,,AA-IVA,AA-IVA,BAYERMOTWERKE-BMW,,G70,51EH,,BMW,M750E XDRIVE,M1,M1,1,2655.0,,65.0,,,,,PETROL/ELECTRIC,P,2998.0,280.0,,,,,,,P,2020,,,
4167447,7420747,DE,,,AA-IVA,AA-IVA,BAYERMOTWERKE-BMW,,G21,6N71,,BMW,330E XDRIVE,M1,M1,1,1975.0,,155.0,,,,,PETROL/ELECTRIC,P,1998.0,135.0,,,,,,,P,2020,,,
4167458,7420758,DE,,,AA-IVA,AA-IVA,BAYERMOTWERKE-BMW,,G12,7W41,,BMW,745LE XDRIVE IPERFORMANCE,M1,M1,1,2100.0,,45.0,,,,,PETROL/ELECTRIC,P,2998.0,210.0,,,,,,,P,2020,,,
4167463,7420763,DE,,,AA-IVA,AA-IVA,BAYERMOTWERKE-BMW,,G05,TA61,,BMW,X5 XDRIVE 45E IPERFORMANCE,M1,M1,1,2510.0,,140.0,,,,,PETROL/ELECTRIC,P,2996.0,210.0,,,,,,,P,2020,,,
4167467,7420767,DE,,,AA-IVA,AA-IVA,BAYERMOTWERKE-BMW,,G11,7D61,,BMW,745E IPERFORMANCE,M1,M1,1,2040.0,,45.0,,,,,PETROL/ELECTRIC,P,2998.0,210.0,,,,,,,P,2020,,,
4167476,7420776,DE,,,AA-IVA,AA-IVA,BAYERMOTWERKE-BMW,,F60,21BS,,MINI,COOPER SE COUNTRYMAN ALL4,M1,M1,1,1785.0,,52.0,,,,,PETROL/ELECTRIC,P,1499.0,100.0,,,,,,,P,2020,,,
4167484,7420784,DE,,,AA-IVA,AA-IVA,DAIMLER (D),,232,,,MERCEDES-BENZ,SL 63 S EQ,M1,M1,1,2050.0,2170.0,160.0,160.0,2700.0,1660.0,1625.0,PETROL/ELECTRIC,P,3982.0,450.0,,,,,,,P,2020,,,
4167487,7420787,DE,,,AA-IVA,AA-IVA,DAIMLER (D),,204X,,,MERCEDES-BENZ,GLC 350 E 4MATIC,M1,M1,1,2030.0,,,62.0,,,,PETROL/ELECTRIC,P,1991.0,155.0,,,,,,,P,2020,,,
4167584,7420884,DE,,,AA-IVA,AA-IVA,MERCEDES-BENZ,,206,,,MERCEDES-BENZ,C 63E S AMG,M1,M1,1,2134.0,,,160.0,,,,PETROL/ELECTRIC,P,1991.0,350.0,,,,,,,P,2020,,,
4167585,7420885,DE,,,AA-IVA,AA-IVA,MERCEDES-BENZ,,R2CW,,,MERCEDES-BENZ,C 63 E S AMG,M1,M1,1,2134.0,,,160.0,,,,PETROL/ELECTRIC,P,1991.0,350.0,,,,,,,P,2020,,,
4167587,7420887,DE,,,AA-IVA,AA-IVA,MERCEDES-BENZ,,R2CW,,,MERCEDES-BENZ,AMG C 63 S E 4MATIC,M1,M1,1,2090.0,,,160.0,,,,PETROL/ELECTRIC,P,1991.0,350.0,,,,,,,P,2020,,,
4167588,7420888,DE,,,AA-IVA,AA-IVA,MERCEDES-BENZ,,R2CW,,,MERCEDES-BENZ,AMG C 63 S EQ PERFORMANCE,M1,M1,1,2134.0,,,160.0,,,,PETROL/ELECTRIC,P,1991.0,350.0,,,,,,,P,2020,,,
4167664,7420964,DE,,,AA-IVA,AA-IVA,MERCEDES-BENZ,,232,,,MERCEDES-BENZ,SL 53 EQ,M1,M1,1,2030.0,2190.0,125.0,125.0,2700.0,1660.0,1625.0,PETROL/ELECTRIC,P,1991.0,333.0,,,,,,,P,2020,,,
4167666,7420966,DE,,,AA-IVA,AA-IVA,MERCEDES-BENZ,,R1EAMG,,,MERCEDES-BENZ,AMG GT 63 S EQ,M1,M1,1,2370.0,2445.0,152.0,177.0,2951.0,1675.0,1670.0,PETROL/ELECTRIC,P,3982.0,470.0,210.0,,,,,,P,2020,,,
4167691,7420991,DE,,,AA-IVA,AA-IVA,MERCEDES-BENZ,,H1GLE,,,MERCEDES-BENZ,GLE 400 E 4MATIC,M1,M1,1,2620.0,,,68.0,,,,PETROL/ELECTRIC,P,1999.0,200.0,,,,,,,P,2020,,,
4167750,7421050,DE,,,AA-IVA,AA-IVA,PORSCHE,,971,,,PORSCHE,PANAMERA SPORT TURISMO,M1,M1,1,2430.0,2520.0,56.0,170.0,2950.0,1651.0,1657.0,PETROL/ELECTRIC,P,2894.0,324.0,,,,,,,P,2020,,,
4168037,7421337,DE,,,AA-IVA,AA-IVA,,,CA7307,,,,HONGQI H7,M1,M1,1,1825.0,,218.0,,,,,PETROL,M,2993.0,160.0,,,,,,,P,2020,,,
4168038,7421338,DE,,,AA-IVA,AA-IVA,,,C51E,A,,,X55,M1,M1,1,1465.0,,182.0,,,,,PETROL,M,1499.0,100.0,,,,,,,P,2020,,,
4168045,7421345,DE,,,AA-IVA,AA-IVA,,,BU11,GSJ15L-GKASKV,,,FJ CRUISER,M1G,M1G,1,2130.0,,279.0,279.0,,,,PETROL,M,3956.0,200.0,,,,,,,P,2020,,,
4168058,7421358,DE,,,AA-IVA,AA-IVA,,,GRJ76L-RKMNKV,,,,LAND CRUISER,M1G,M1G,1,2160.0,2160.0,279.0,279.0,2730.0,1515.0,1420.0,PETROL,M,3956.0,170.0,,,,,,,P,2020,,,
4168101,7421401,DE,,,AA-IVA,AA-IVA,,,21541,,,APAL,STALKER,M1G,M1G,1,1232.0,,243.0,243.0,2200.0,1445.0,1430.0,PETROL,M,1690.0,61.0,,,,,,,P,2020,,,
4168179,7421479,DE,,,AA-IVA,AA-IVA,SONSTKFZHERSTELLER,,PACIFICA,,,CHRYSLER,PACIFICA TOURING LTD,M1,M1,1,2039.0,,250.0,,,,,PETROL,M,3605.0,214.0,,,,,,,P,2020,,,
4168180,7421480,DE,,,AA-IVA,AA-IVA,SONSTKFZHERSTELLER,,PACIFICA,LIMITED,,CHRYSLER,CHRYSLER PACIFICA LIMITED,M1,M1,1,2039.0,,283.0,,,,,PETROL,M,3604.0,214.0,,,,,,,P,2020,,,
4168192,7421492,DE,,,AA-IVA,AA-IVA,FORD,,FIESTA,,USA,FORD,FIESTA SE,M1,M1,1,1267.0,,168.0,,,,,PETROL,M,1596.0,88.0,,,,,,,P,2020,,,
4168194,7421494,DE,,,AA-IVA,AA-IVA,HYUNDAI MOTOR (ROK),,RG3,RG35-SEATS4-DOORSALOON,,GENESIS,GENESIS G80 25T-GDI 8AT,M1,M1,1,1855.0,,210.0,196.0,3010.0,1630.0,1637.0,PETROL,M,2497.0,224.0,,,,,,,P,2020,,,
4168198,7421498,DE,,,AA-IVA,AA-IVA,HYUNDAI MOTOR (ROK),,JX1,JX17-SEATS5-DOOR,MULTI-PURPOSEVEHICLE,GENESIS,GENESIS GV80 25T-GDI 8AT,M1,M1,1,2115.0,,248.0,248.0,,,,PETROL,M,2497.0,224.0,,,,,,,P,2020,,,
4168199,7421499,DE,,,AA-IVA,AA-IVA,HYUNDAI MOTOR (ROK),,JX1,JX17-SEATS5-DOORS,MULTI-PURPOSEVEHICLE,GENESIS,GENESIS GV80 25T-GDI-8AT,M1,M1,1,2115.0,,248.0,248.0,,,,PETROL,M,2497.0,224.0,,,,,,,P,2020,,,
4168214,7421514,DE,,,AA-IVA,AA-IVA,,,SCR,,,RUF,SCR,M1,M1,1,1375.0,,306.0,,,,,PETROL,M,4000.0,382.0,,,,,,,P,2020,,,
4168215,7421515,DE,,,AA-IVA,AA-IVA,,,M2GT,F87,,SCHIRMER RACE ENGINEERING,M2 GT,M1,M1,1,1620.0,,220.0,,,,,PETROL,M,2979.0,302.0,,,,,,,P,2020,,,
4168216,7421516,DE,,,AA-IVA,AA-IVA,,,NX,,,SKODA,NX,M1,M1,1,1394.0,,,188.0,,,,PETROL,M,1395.0,110.0,,,,,,,P,2020,,,
4168225,7421525,DE,,,AA-IVA,AA-IVA,TOYOTA,,SIENNA,GSL30L-PRZQHA,USA,TOYOTA,SIENNA XLE,M1,M1,1,2130.0,,230.0,,,,,PETROL,M,3456.0,221.0,,,,,,,P,2020,,,
4169127,7422427,DE,,,AA-IVA,AA-IVA,BAYERMOTWERKE-BMW,,G05,33EU,,BMW,X5,M1,M1,1,2415.0,,226.0,,,,,PETROL,M,4395.0,390.0,,,,,,,P,2020,,,
4169167,7422467,DE,,,AA-IVA,AA-IVA,BAYERMOTWERKE-BMW,,51AL/52AL,,,BMW,220I XDRIVE,M1,M1,1,1595.0,,165.0,,,,,PETROL,M,1998.0,131.0,,,,,,,P,2020,,,
4169267,7422567,DE,,,AA-IVA,AA-IVA,BAYERMOTWERKE-BMW,,U11,61EE,,BMW,X1 XDRIVE 23I,M1,M1,1,1760.0,,150.0,,,,,PETROL,M,1998.0,150.0,,,,,,,P,2020,,,
4169289,7422589,DE,,,AA-IVA,AA-IVA,BAYERMOTWERKE-BMW,,G28,6R41,,BMW,320LI,M1,M1,1,1675.0,,180.0,,,,,PETROL,M,1998.0,135.0,,,,,,,P,2020,,,
4169353,7422653,DE,,,AA-IVA,AA-IVA,HYUNDAI MOTOR (ROK),,RG3,RG35-SEATS4-DOORSALOON,,GENESIS,GENESIS G80 22D 8AT,M1,M1,1,1895.0,,185.0,185.0,,,,DIESEL,M,2151.0,154.0,,,,,,,P,2020,,,
4169356,7422656,DE,,,AA-IVA,AA-IVA,FIAT (I),,TORO,,,FIAT,FIAT,M1,M1,1,1896.0,,214.0,,,,,DIESEL,M,1956.0,125.0,,,,,,,P,2020,,,
4169401,7422701,DE,,,AA-IVA,AA-IVA,ALPINA,,ALPINAG20-D,3405LL,,ALPINA,BMW ALPINA D3 S LIMOUSINE,M1,M1,1,1950.0,2200.0,,198.0,2851.0,1577.0,1572.0,DIESEL,M,2993.0,261.0,,,,,,,P,2020,,,
4169403,7422703,DE,,,AA-IVA,AA-IVA,ALPINA,,ALPINAG20,3405TL,,ALPINA,BMW ALPINA D3 S TOURING,M1,M1,1,1940.0,,214.0,,,,,DIESEL,M,2993.0,261.0,,,,,,,P,2020,,,
4169405,7422705,DE,,,AA-IVA,AA-IVA,ALPINA,,ALPINAG30,5281LR,,ALPINA,BMW ALPINA D5 S,M1,M1,1,1870.0,,199.0,,,,,DIESEL,M,2993.0,240.0,,,,,,,P,2020,,,
4169494,7422794,DE,,,AA-IVA,AA-IVA,AUDI,,B8,,,AUDI,AUDI S4,M1,M1,1,1870.0,,211.0,,,,,DIESEL,M,2967.0,251.0,,,,,,,P,2020,,,
4169520,7422820,DE,,,AA-IVA,AA-IVA,AUDI,,FY,,,AUDI,AUDI SQ5 SPORTBACK,M1,M1,1,2090.0,2420.0,,234.0,2824.0,1622.0,1626.0,DIESEL,M,2967.0,251.0,,,,,,,P,2020,,,
4169644,7423000,DE,,,AA-IVA,AA-IVA,VOLKSWAGEN-VW,,E2,,,VOLKSWAGEN  VW,ID5,M1,M1,1,2200.0,,0.0,0.0,,,,ELECTRIC,E,,225.0,,,,,,,P,2020,,,
4169825,7423181,DE,,,AA-IVA,AA-IVA,PORSCHE,,971,GK22,2704110,PORSCHE,PANAMERA 4 EXECUTIVE,M1,M1,1,2050.0,,,298.0,,,,PETROL,M,2894.0,243.0,,,,,,,P,2020,,,
4169912,7423268,DE,,,AA-IVA,AA-IVA,PORSCHE,,982,,,PORSCHE,BOXSTER GTS 40,M1,M1,1,1525.0,1595.0,231.0,248.0,2475.0,1527.0,1535.0,PETROL,M,3996.0,294.0,,,,,,,P,2020,,,
4169917,7423273,DE,,,AA-IVA,AA-IVA,PORSCHE,,982,,,PORSCHE,CAYMAN GTS 40,M1,M1,1,1534.0,1635.0,246.0,293.0,2475.0,1536.0,1550.0,PETROL,M,3996.0,294.0,,,,,,,P,2020,,,
4169945,7423301,DE,,,AA-IVA,AA-IVA,PORSCHE,,992,,,PORSCHE,991 CARRERA,M1,M1,1,1580.0,1890.0,209.0,244.0,2450.0,1589.0,1557.0,PETROL,M,2981.0,283.0,,,,,,,P,2020,,,
4169955,7423311,DE,,,AA-IVA,AA-IVA,PORSCHE,,992,,,PORSCHE,911 TARGA,M1,M1,1,1685.0,1895.0,209.0,253.0,2450.0,1589.0,1557.0,PETROL,M,2981.0,283.0,,,,,,,P,2020,,,
4169988,7423344,DE,,,AA-IVA,AA-IVA,PORSCHE,,992,,,PORSCHE,992 GT3,M1,M1,1,1565.0,1640.0,275.0,308.0,2457.0,1591.0,1565.0,PETROL,M,3996.0,383.0,,,,,,,P,2020,,,
4169999,7423355,DE,,,AA-IVA,AA-IVA,PORSCHE,,992,,,PORSCHE,992 GT3 TOURING,M1,M1,1,1565.0,1640.0,275.0,308.0,2457.0,1591.0,1565.0,PETROL,M,3996.0,375.0,,,,,,,P,2020,,,
